"","posID","Time_min","Cell_Area","Cell_BoundingBoxArea","Cell_BoundingBoxMaximum_X","Cell_BoundingBoxMaximum_Y","Cell_BoundingBoxMinimum_X","Cell_BoundingBoxMinimum_Y","Cell_Center_X","Cell_Center_Y","Cell_Compactness","Cell_Eccentricity","Cell_EquivalentDiameter","Cell_EulerNumber","Cell_Extent","Cell_FormFactor","Cell_MajorAxisLength","Cell_MaxFeretDiameter","Cell_MaximumRadius","Cell_MeanRadius","Cell_MedianRadius","Cell_MinFeretDiameter","Cell_MinorAxisLength","Cell_Orientation","Cell_Perimeter","Cell_Solidity","Cell_IntegratedEdge_PCNA","Cell_IntegratedEdge_RELAGFP","Cell_IntegratedEdge_TrackID","Cell_Integrated_PCNA","Cell_Integrated_RELAGFP","Cell_Integrated_TrackID","Cell_LowerQuartile_PCNA","Cell_LowerQuartile_RELAGFP","Cell_LowerQuartile_TrackID","Cell_MAD_PCNA","Cell_MAD_RELAGFP","Cell_MAD_TrackID","Cell_MassDisplacement_PCNA","Cell_MassDisplacement_RELAGFP","Cell_MassDisplacement_TrackID","Cell_MaxEdge_PCNA","Cell_MaxEdge_RELAGFP","Cell_MaxEdge_TrackID","Cell_Max_PCNA","Cell_Max_RELAGFP","Cell_Max_TrackID","Cell_MeanEdge_PCNA","Cell_MeanEdge_RELAGFP","Cell_MeanEdge_TrackID","Cell_Mean_PCNA","Cell_Mean_RELAGFP","Cell_Mean_TrackID","Cell_Median_PCNA","Cell_Median_RELAGFP","Cell_Median_TrackID","Cell_MinEdge_PCNA","Cell_MinEdge_RELAGFP","Cell_MinEdge_TrackID","Cell_Min_PCNA","Cell_Min_RELAGFP","Cell_Min_TrackID","Cell_StdEdge_PCNA","Cell_StdEdge_RELAGFP","Cell_StdEdge_TrackID","Cell_Std_PCNA","Cell_Std_RELAGFP","Cell_Std_TrackID","Cell_UpperQuartile_PCNA","Cell_UpperQuartile_RELAGFP","Cell_UpperQuartile_TrackID","Nucleus_Area","Nucleus_BoundingBoxArea","Nucleus_BoundingBoxMaximum_X","Nucleus_BoundingBoxMaximum_Y","Nucleus_BoundingBoxMinimum_X","Nucleus_BoundingBoxMinimum_Y","Nucleus_Center_X","Nucleus_Center_Y","Nucleus_Compactness","Nucleus_Eccentricity","Nucleus_EquivalentDiameter","Nucleus_EulerNumber","Nucleus_Extent","Nucleus_FormFactor","Nucleus_MajorAxisLength","Nucleus_MaxFeretDiameter","Nucleus_MaximumRadius","Nucleus_MeanRadius","Nucleus_MedianRadius","Nucleus_MinFeretDiameter","Nucleus_MinorAxisLength","Nucleus_Orientation","Nucleus_Perimeter","Nucleus_Solidity","Nucleus_IntegratedEdge_PCNA","Nucleus_IntegratedEdge_RELAGFP","Nucleus_IntegratedEdge_TrackID","Nucleus_Integrated_PCNA","Nucleus_Integrated_RELAGFP","Nucleus_Integrated_TrackID","Nucleus_LowerQuartile_PCNA","Nucleus_LowerQuartile_RELAGFP","Nucleus_LowerQuartile_TrackID","Nucleus_MAD_PCNA","Nucleus_MAD_RELAGFP","Nucleus_MAD_TrackID","Nucleus_MassDisplacement_PCNA","Nucleus_MassDisplacement_RELAGFP","Nucleus_MassDisplacement_TrackID","Nucleus_MaxEdge_PCNA","Nucleus_MaxEdge_RELAGFP","Nucleus_MaxEdge_TrackID","Nucleus_Max_PCNA","Nucleus_Max_RELAGFP","Nucleus_Max_TrackID","Nucleus_MeanEdge_PCNA","Nucleus_MeanEdge_RELAGFP","Nucleus_MeanEdge_TrackID","Nucleus_Mean_PCNA","Nucleus_Mean_RELAGFP","Nucleus_Mean_TrackID","Nucleus_Median_PCNA","Nucleus_Median_RELAGFP","Nucleus_Median_TrackID","Nucleus_MinEdge_PCNA","Nucleus_MinEdge_RELAGFP","Nucleus_MinEdge_TrackID","Nucleus_Min_PCNA","Nucleus_Min_RELAGFP","Nucleus_Min_TrackID","Nucleus_StdEdge_PCNA","Nucleus_StdEdge_RELAGFP","Nucleus_StdEdge_TrackID","Nucleus_Std_PCNA","Nucleus_Std_RELAGFP","Nucleus_Std_TrackID","Nucleus_UpperQuartile_PCNA","Nucleus_UpperQuartile_RELAGFP","Nucleus_UpperQuartile_TrackID","RELAratio","avSize","cellCategory","oneCategory","posIDnew"
"530","8_50",110,4281,11011,417,624,326,503,368.6398,566.4987,16.03891,0.8592414,73.82912,1,0.388793,0.06234837,123.1358,129.2517,16.64332,4.845612,4,88.41476,62.99261,0.4079339,928.8915,0.5410768,0.1103685,1.365606,0,1.008972,4.851987,0.000762951,0,0.001815824,0,1.53e-05,3.05e-05,0,38.32048,2.233212,40.77498,0.003250172,0.002456703,0,0.006439307,0.002609293,0.000762951,0.000152865,0.001891421,0,0.000404236,0.001943905,3.06e-07,1.53e-05,0.001846342,0,0,0.001770047,0,0,0.00170901,0,0.000521539,0.00013456,0,0.001039941,0.000195619,1.53e-05,9.16e-05,0.002121004,0,309,460,398,614,375,594,385.2427,603.9838,1.168357,0.7736897,19.8351,1,0.6717391,0.8559025,25.2356,23.76973,7.615773,3.271093,3,15.11613,15.98839,1.091094,67.35534,0.9478528,0.1095598,0.0752575,0,0.3587396,0.2105898,0.000762951,0.002792401,0.002151522,0,0.000915541,3.05e-05,0,0.8311636,0.0666802,0.3866815,0.00576791,0.002365148,0,0.006439307,0.002365148,0.000762951,0.003222346,0.002213456,0,0.003736871,0.002193643,7.95e-06,0.003646906,0.00218204,0,0.001678492,0.002121004,0,0.001678492,0.002075227,0,0.00096565,5.77e-05,0,0.001186652,6.01e-05,7.75e-05,0.004608225,0.002227817,0,0.9798265,1330.03333333333,"smallerCell","aCell","8_50smallerCell"
"531","13_50",110,2405,6384,429,606,372,494,406.7281,536.3867,3.362134,0.9065653,55.33662,1,0.3767231,0.2974302,96.57537,121.3342,17.46425,6.234185,5.09902,50.4966,40.76113,0.2228319,318.7645,0.6975058,0.1359121,0.5324178,0,1.837232,3.580514,0.000762951,0.00032044,0.002288853,0,0.000335699,7.63e-05,0,5.391951,0.1358511,12.39002,0.002441444,0.00250248,0,0.004760815,0.002639811,0.000762951,0.00056867,0.00222769,0,0.001209501,0.002357152,5.02e-07,0.000534066,0.002365148,0,7.63e-05,0.001953155,0,7.63e-05,0.001953155,0,0.00056927,0.000129883,0,0.001015865,0.000114783,1.96e-05,0.002121004,0.002441444,0,696,1221,423,548,390,511,407.2299,526.9555,1.418821,0.8764508,29.76869,1,0.5700246,0.7048105,44.25179,41.88078,10.63015,4.21824,4,20.91523,21.30686,0.7736265,111.397,0.9157895,0.1722438,0.1708553,0,0.7981537,0.7719387,0.000762951,0.002151522,0.002395666,0,0.00032044,4.58e-05,0,0.2783627,0.1052761,5.048927,0.004196231,0.002594034,0,0.004760815,0.002624552,0.000762951,0.002460626,0.00244079,0,0.002533821,0.002450599,2.42e-06,0.002426184,0.002456703,0,0.001541161,0.002288853,0,0.001541161,0.002227817,0,0.000539178,7.34e-05,0,0.000511122,7.49e-05,4.29e-05,0.002841993,0.00250248,0,1.05675,2222.9,"largerCell","aCell","13_50largerCell"
"532","13_53",110,1771,4234,435,736,362,678,398.7036,702.585,5.504979,0.8095467,47.48586,1,0.4182806,0.1816537,76.68432,79.62412,12.36932,4.073616,3.605551,49.58066,45.01796,0.819554,350.0193,0.6368213,0.2029603,0.5642176,0,0.851545,1.884688,0.000808728,0.000335699,0.002212558,0,0.00032044,6.1e-05,0,4.946215,0.3889742,11.6095,0.004104677,0.002700847,0,0.004333562,0.002700847,0.000808728,0.000792814,0.002203975,0,0.001028436,0.002276193,9.77e-07,0.00062562,0.002288853,0,0.000122072,0.001968414,0,0.000122072,0.001968414,0,0.00065507,0.000121389,0,0.000938751,0.000113651,2.81e-05,0.001617456,0.002349889,0,318,396,412,701,394,679,401.8491,689.1635,1.034124,0.5906745,20.12188,1,0.8030303,0.9670024,22.51172,22.36068,9,3.58596,3,17,18.16493,-0.3335605,64.28427,0.9875776,0.07669184,0.07296864,0,0.2771496,0.2641032,0.000808728,0.001892119,0.002212558,0,0.000427253,6.1e-05,0,0.1354244,0.08419226,0.3363174,0.004333562,0.002441444,0,0.004333562,0.002441444,0.000808728,0.00239662,0.00228027,0,0.002389221,0.002276751,6.97e-06,0.002273594,0.002288853,0,0.001281758,0.002136263,0,0.001281758,0.002136263,0,0.000841877,9.3e-05,0,0.000699515,7.7e-05,7.48e-05,0.002914473,0.00233463,0,0.9719999,2049.825,"largerCell","aCell","13_53largerCell"
"533","7_55",110,2482,5292,553,571,490,487,522.2998,533.6716,2.537419,0.9036778,56.21548,1,0.4690098,0.3941012,94.2098,89.94443,18.02776,6.154648,5.656854,49.43785,40.34187,-0.5653196,281.3209,0.8009035,0.1659266,0.4820935,0,1.45243,3.557275,0.000839246,0.000427253,0.002136263,0,0.000244144,9.16e-05,0,8.040962,0.1437354,34.61549,0.002731365,0.002410925,0,0.003128099,0.002609293,0.000839246,0.000747417,0.002171593,0,0.000915205,0.002241509,5.29e-07,0.000579843,0.002243076,0,0.000167849,0.001968414,0,0.000167849,0.001968414,0,0.000611971,9.61e-05,0,0.00065579,0.000118825,2.11e-05,0.001266499,0.00233463,0,313,399,550,515,529,496,539.3546,505.4185,1.089288,0.5967223,19.96307,1,0.7844612,0.918031,22.51326,21.9545,8.246211,3.468742,3,16.99412,18.06572,1.299493,65.45584,0.9601227,0.07777523,0.08004883,0,0.245243,0.2677653,0.000839246,0.00187686,0.002304112,0,0.000274662,4.58e-05,0,0.1543484,0.05062303,0.5587933,0.003128099,0.002456703,0,0.003128099,0.002487221,0.000839246,0.002287507,0.002354377,0,0.002151254,0.002348819,7.36e-06,0.002121004,0.002349889,0,0.001617456,0.002227817,0,0.001464866,0.002197299,0,0.000359924,6.35e-05,0,0.000366573,6.49e-05,7.83e-05,0.002418555,0.002395666,0,1.077592,1751.1,"largerCell","aCell","7_55largerCell"
"534","7_57",110,858,1539,349,599,322,542,334.2867,567.1981,2.120231,0.9031768,33.05207,1,0.5575049,0.4716467,54.53255,56.14268,11.40175,4.142203,3.605551,24.87212,23.40912,0.04072836,151.196,0.8086711,0.09970245,0.2558785,0,0.8717784,0.9833219,0.000869764,0.000396735,0.002388037,0,0.000961318,7.63e-05,0,0.1864637,0.2878765,1.893952,0.003799496,0.00265507,0,0.004669261,0.002716106,0.000869764,0.000923171,0.002369246,0,0.002168603,0.002446074,2.16e-06,0.002746624,0.002456703,0,4.58e-05,0.002105745,0,4.58e-05,0.002105745,0,0.001143074,0.000143136,0,0.001413883,0.000121213,4.33e-05,0.003326467,0.002532998,0,301,414,343,578,325,555,333.2957,566.3455,1.080897,0.7274525,19.57665,1,0.7270531,0.9251578,23.71294,23.25941,8.485281,3.376901,3,15.92972,16.27082,0.4289277,63.94113,0.97411,0.09901579,0.07606622,0,0.3327993,0.2381933,0.000869764,0.003101396,0.002410925,0,0.00032044,4.58e-05,0,0.105854,0.02227638,0.4746748,0.004669261,0.002609293,0,0.004669261,0.002685588,0.000869764,0.003194058,0.002453749,0,0.00343092,0.002455601,8.97e-06,0.003463798,0.002456703,0,0.002426184,0.002227817,0,0.002426184,0.002227817,0,0.000505422,8.57e-05,0,0.000446416,7.17e-05,8.79e-05,0.003734646,0.00250248,0,0.9909633,3258.26666666667,"largerCell","aCell","7_57largerCell"
"535","5_77",110,22094,51027,512,669,293,436,370.6581,556.9163,14.57639,0.7177604,167.7229,1,0.4329865,0.06860409,221.1916,273.3862,58.5235,18.1633,15.23155,169.2348,154.0135,0.7479526,2011.718,0.7584621,0.02446021,2.719219,0,1.59324,34.37259,0.001174945,0,0.001815824,0,1.53e-05,1.53e-05,0,41.2282,0.9162608,48.69012,0.000350958,0.002014191,0,0.004303044,0.002761883,0.001174945,1.65e-05,0.001839796,0,8.66e-05,0.001867873,6.38e-08,1.53e-05,0.001846342,0,0,0.001754788,0,0,0.001724269,0,2.61e-05,2.99e-05,0,0.000371601,0.000118275,8.66e-06,3.05e-05,0.001861601,0,327,414,336,544,313,526,323.7125,534.0734,1.050396,0.631229,20.40464,1,0.7898551,0.9520218,23.19718,22.36068,9,3.616627,3,17,17.99165,1.517088,65.69848,0.9761194,0.09054704,0.08264286,0,0.3682612,0.3109178,0.001174945,0.002670329,0.002426184,0,0.00032044,7.63e-05,0,0.2189153,0.1059014,0.3081447,0.003311208,0.002685588,0,0.004303044,0.002700847,0.001174945,0.00274385,0.002504329,0,0.002969849,0.002507402,9.48e-06,0.003021286,0.002532998,0,0.001846342,0.002212558,0,0.001815824,0.002212558,0,0.000401621,0.000116981,0,0.00051725,0.000115391,0.000105087,0.003326467,0.002594034,0,1.158942,46511.7,"largerCell","aCell","5_77largerCell"
"536","15_88",110,1704,2754,311,259,260,205,286.0346,228.8568,1.707918,0.7789354,46.57897,1,0.6187364,0.5855081,60.61375,59.5483,15.13275,6.250318,5.830952,40.633,38.01114,0.7044194,191.2376,0.8875,0.156527,0.3309834,0,1.689555,2.624964,0.001342794,0.000396735,0.002349889,0,0.000656138,6.1e-05,0,3.651142,0.2237309,6.985592,0.004699779,0.002532998,0,0.008224613,0.002716106,0.001342794,0.001102303,0.002330869,0,0.001551474,0.002410435,1.23e-06,0.001037613,0.002410925,0,0.000213626,0.002059968,0,0.000213626,0.002059968,0,0.001049355,9.33e-05,0,0.00139654,0.00010504,4.07e-05,0.00280766,0.002471962,0,514,861,304,236,263,215,285.3152,224.4922,2.020005,0.909175,25.58213,1,0.5969803,0.4950484,44.68231,40.79216,9,3.258022,2.828427,19.67776,18.60635,1.536341,114.2254,0.7694611,0.189456,0.1551232,0,0.5829557,0.397528,0.001342794,0.003189136,0.002410925,0,0.000572213,6.1e-05,0,1.73134,0.0518588,3.060165,0.005264363,0.002716106,0,0.008224613,0.002716106,0.001342794,0.003007238,0.002462273,0,0.003620843,0.002469118,8.34e-06,0.003700313,0.002471962,0,0.000869764,0.002258335,0,0.000869764,0.002258335,0,0.001367342,9.35e-05,0,0.001209901,8.58e-05,0.000105498,0.004303044,0.002517739,0,1.04463,16206.2333333333,"largerCell","aCell","15_88largerCell"
"537","15_232",110,1190,1827,349,695,320,632,334.5109,659.7277,1.762956,0.8993601,38.92499,1,0.651341,0.567229,59.92021,62.28965,14.03567,5.34738,5,28,26.19764,-0.003455966,162.3675,0.9246309,0.1557794,0.2801556,0,1.30959,1.693721,0.003540093,0.000274662,0.002349889,0,0.000686656,0.000106813,0,7.998789,0.5447187,10.07369,0.005600061,0.002685588,0,0.005600061,0.002792401,0.003540093,0.00130907,0.002354249,0,0.001887018,0.00244052,5.1e-06,0.000869764,0.002441444,0,7.63e-05,0.001983673,0,7.63e-05,0.001983673,0,0.001541289,0.000170264,0,0.0016889,0.000144838,0.000134283,0.003524834,0.002555886,0,410,520,348,659,322,639,334.6537,649.2463,1.095048,0.6758979,22.84794,1,0.7884615,0.9132023,26.85241,25.70992,9.433981,3.880771,3.605551,18.83144,19.7901,1.446308,75.1127,0.9692671,0.1571221,0.1086748,0,0.6239719,0.44094,0.003540093,0.00328069,0.00250248,0,0.00032044,6.1e-05,0,0.2636442,0.05413174,0.5304735,0.005386435,0.002716106,0,0.005386435,0.002761883,0.003540093,0.003741004,0.002587494,0,0.003627744,0.002563604,2.06e-05,0.003540093,0.002563516,0,0.003067063,0.002456703,0,0.002624552,0.002365148,0,0.000522161,5.57e-05,0,0.000500256,8.36e-05,0.000269144,0.003891051,0.002624552,0,1.06788,3128.8,"largerCell","aCell","15_232largerCell"
"538","18_782",110,732,928,134,428,105,396,119.2104,411.0751,1.164498,0.4753165,30.52886,1,0.7887931,0.8587395,32.74758,33.6006,13.34166,5.109566,4.472136,28,28.8118,-0.4058379,103.4975,0.9656992,0.08436713,0.159762,0,0.5203479,0.9516289,0.01193256,0.000167849,0.002319371,0,0.00032044,4.58e-05,0,5.496245,0.0509566,8.109182,0.003295949,0.002532998,0,0.004104677,0.002532998,0.01193256,0.001259211,0.002384507,0,0.001291186,0.002361362,2.96e-05,0.000434882,0.002365148,0,9.16e-05,0.002243076,0,7.63e-05,0.002197299,0,0.00122214,6.63e-05,0,0.001339046,6.32e-05,0.000593665,0.002719921,0.002399481,0,249,330,131,427,109,412,119.9518,418.9759,1.152115,0.7884794,17.80552,1,0.7545455,0.8679691,23.09339,21.93171,7,2.966691,2.828427,13.48072,14.20385,-1.339944,60.04163,0.9467681,0.09019608,0.06726177,0,0.2206302,0.1553521,0.01193256,0.003078508,0.002273594,0,0.000236515,4.58e-05,0,0.06158544,0.003996714,0.5155199,0.003662165,0.002410925,0,0.004104677,0.002471962,0.01193256,0.00311021,0.002319371,0,0.003292988,0.002318688,0.000178098,0.003257801,0.002319371,0,0.002532998,0.002243076,0,0.002532998,0.002212558,0,0.000292885,6e-05,0,0.000378813,5.56e-05,0.001446874,0.003528649,0.002365148,0,0.978388,2185.81666666667,"largerCell","aCell","18_782largerCell"
"539","18_784",110,1697,3304,409,600,350,544,375.2351,567.6417,1.938179,0.7027158,46.4832,1,0.5136199,0.5159481,58.88203,59.66574,16.27882,6.109407,5.385165,47.58268,41.89284,-0.9687101,203.3026,0.8054105,0.1385367,0.3717861,0,1.333516,2.620386,0.01196307,0.000335699,0.002380407,0,0.00030518,7.63e-05,0,4.294671,0.2372183,12.217,0.003768978,0.002731365,0,0.004074159,0.002731365,0.01196307,0.000905468,0.002429974,0,0.001248611,0.002453545,1.12e-05,0.000549325,0.002456703,0,0.000106813,0.002014191,0,0.000106813,0.002014191,0,0.000929951,0.000166783,0,0.001132664,0.00011439,0.000365893,0.002487221,0.002532998,0,326,462,397,576,376,554,387.089,565.5552,1.126777,0.7056597,20.37342,1,0.7056277,0.887487,24.61097,23.60085,8.062258,3.404133,3,16.71059,17.43812,-0.6728128,67.94113,0.9560117,0.1001907,0.08018616,0,0.3248035,0.2514076,0.01196307,0.002838178,0.002319371,0,0.000228885,3.05e-05,0,0.09764835,0.02060809,0.5586409,0.003753719,0.002471962,0,0.003753719,0.002471962,0.01196307,0.002946786,0.002358416,0,0.003035547,0.002349604,0.000111804,0.003013657,0.002349889,0,0.002197299,0.002212558,0,0.002197299,0.002197299,0,0.000360407,5.38e-05,0,0.000306733,5.71e-05,0.001151097,0.00328069,0.002395666,0,0.9444218,1130.8,"smallerCell","aCell","18_784smallerCell"
"540","18_785",110,4421,7221,108,574,25,487,63.81995,529.1226,2.254561,0.5273915,75.02661,1,0.6122421,0.4435453,87.26448,99.985,27.20294,9.16189,8,77.89123,74.14185,-1.068468,353.9127,0.8193106,0.2072023,0.6386664,0,3.486244,7.326711,0.01197833,9.16e-05,0.002166781,0,0.000350958,7.63e-05,0,6.304579,0.09876522,29.61154,0.005554284,0.002517739,0,0.005752651,0.00265507,0.01197833,0.000721959,0.002225318,0,0.001063528,0.002235116,3.65e-06,0.000381476,0.002243076,0,0,0.001953155,0,0,0.001770047,0,0.001136659,0.000109529,0,0.001254304,0.000126938,0.000209183,0.001960784,0.002319371,0,846,2128,106,548,50,510,77.21749,530.4905,2.383877,0.9654726,32.82013,1,0.3975564,0.4194847,70.55437,61.77378,9,3.47016,3.162278,19.17873,18.37973,1.146129,159.196,0.7663043,0.3317311,0.2499733,0,0.9163806,0.6819104,0.01197833,0.002738994,0.002090486,0,0.00032044,7.63e-05,0,0.1627882,0.3697338,14.48542,0.004486152,0.002487221,0,0.005142291,0.002487221,0.01197833,0.002909922,0.002192748,0,0.002918409,0.002171689,3.81e-05,0.003036545,0.002151522,0,0.000518807,0.001983673,0,0.000457771,0.001953155,0,0.000809712,9.39e-05,0,0.000802758,0.000103451,0.000674899,0.003372244,0.002243076,0,0.9630117,3861.63333333333,"largerCell","aCell","18_785largerCell"
"541","4_3",110,10832,24235,503,527,372,342,442.6942393,440.2094719,20.695989,0.80740875,117.4381997,1,0.446956881,0.048318541,166.446123,185.7767477,36.06937759,9.928883498,7.810249676,123.7424621,98.2019586,-0.348913922,1678.426586,0.717350993,0.018982223,2.252689402,0,1.231692989,15.16198977,4.58e-05,0,0.001815824,0,1.53e-05,3.05e-05,0,34.57126669,1.339327243,37.88288104,9.16e-05,0.00233463,0,0.005157549,0.002700847,4.58e-05,1.55e-05,0.001840433,0,0.000154561,0.001902621,5.74e-09,1.53e-05,0.001846342,0,0,0.001754788,0,0,0.001724269,0,1.58e-05,4.6e-05,0,0.000598269,0.000175002,5.13e-07,3.05e-05,0.00187686,0,376,525,423,480,402,455,411.4281915,466.3510638,1.138847961,0.727193004,21.88008384,1,0.716190476,0.878080336,26.6550016,25.23885893,8.602325267,3.639806816,3.16227766,17.34755959,18.29687411,-0.472785162,73.35533906,0.961636829,0.11873045,0.095704585,0,0.430151828,0.342214084,4.58e-05,0.002838178,0.002426184,0,0.000213626,4.58e-05,0,0.236464398,0.017661582,0.287124823,0.005157549,0.002639811,0,0.005157549,0.00265507,4.58e-05,0.003044371,0.002453964,0,0.003117042,0.002479812,3.32e-07,0.002990768,0.002471962,0,0.002105745,0.002288853,0,0.002105745,0.002288853,0,0.000578501,8.29e-05,0,0.000482812,8.08e-05,3.88e-06,0.003265431,0.002525368,0,1.170935682,19645.2833333333,"largerCell","aCell","4_3largerCell"
"542","4_4",110,33752,75240,472,658,92,460,300.8718594,548.0738327,42.80043488,0.865411276,207.3026317,1,0.448591175,0.023364249,308.0505953,380.3485244,62.58594091,19.03216729,15,188.1982117,154.3525073,-1.497762023,4260.678641,0.699610314,0.047959106,5.294850079,0,2.120302137,50.81837185,6.1e-05,0,0.001815824,0,1.53e-05,1.53e-05,0,69.31371358,1.349697835,86.47124437,0.000274662,0.002151522,0,0.004501412,0.002716106,6.1e-05,1.66e-05,0.001836577,0,7.77e-05,0.001862502,2.24e-09,1.53e-05,0.001831083,0,0,0.001754788,0,0,0.001724269,0,1.81e-05,3.08e-05,0,0.000425447,0.000117768,3.7e-07,3.05e-05,0.001861601,0,525,810,393,516,363,489,379.7180952,504.2666667,1.27849917,0.699949566,25.85441473,1,0.648148148,0.782167109,31.97304965,30.23243292,9.899494937,3.951579226,3.605551275,22.88053432,22.83490505,-1.0057937,91.84062043,0.913043478,0.183443962,0.13463035,0,0.778545823,0.548561837,6.1e-05,0.002990768,0.002380407,0,0.00047303,7.63e-05,0,0.536053458,0.11160355,0.817951687,0.004104677,0.002685588,0,0.004501412,0.002685588,6.1e-05,0.003335345,0.002447825,0,0.003475651,0.002448937,2.72e-07,0.003570611,0.002456703,0,0.002258335,0.002197299,0,0.002258335,0.002151522,0,0.000459503,0.000106225,0,0.000573136,0.000108397,4.07e-06,0.003952087,0.002532998,0,1.13677837,49681.1333333333,"largerCell","aCell","4_4largerCell"
"543","9_12",110,1126,1872,440,497,401,449,417.7744227,470.1758437,1.486997059,0.783332364,37.86380498,1,0.601495726,0.672496286,49.27002473,50.69516742,14.76482306,5.481389863,5,33.23401872,30.62639987,-0.578622415,145.0538239,0.913219789,0.06286717,0.249866484,0,0.864942398,1.623956664,0.000183108,0.000274662,0.002395666,0,0.000839246,7.63e-05,0,1.494980655,0.365286866,0.683331654,0.002685588,0.002716106,0,0.004867628,0.002777142,0.000183108,0.000598735,0.002379681,0,0.001310519,0.00246054,2.77e-07,0.000915541,0.002471962,0,0,0.002075227,0,0,0.002059968,0,0.000732998,0.000142776,0,0.001150421,0.000128347,7.12e-06,0.002319371,0.002548257,0,305,396,426,480,408,458,415.8754098,469.1639344,1.07820104,0.68272034,19.70629496,1,0.77020202,0.927470817,23.17863034,22.47220505,8.485281374,3.436211719,3,16.09968944,16.93615647,0.319702238,64.28427125,0.968253968,0.093202106,0.079972534,0,0.305867095,0.259449149,0.000183108,0.00250248,0.002426184,0,0.000396735,6.1e-05,0,0.148362593,0.093291903,1.480144723,0.0040589,0.00265507,0,0.004867628,0.002716106,0.000183108,0.002912566,0.002499142,0,0.00294103,0.002494703,1.76e-06,0.002883955,0.00250248,0,0.001922637,0.00233463,0,0.001922637,0.00233463,0,0.000572337,9.19e-05,0,0.000584385,8.61e-05,1.79e-05,0.003295949,0.002548257,0,1.015252025,1009.13333333333,"smallerCell","aCell","9_12smallerCell"
"544","9_13",110,754,1170,407,492,381,447,392.6816976,468.2466844,1.516646595,0.768055445,30.98423174,1,0.644444444,0.659349385,40.08172086,45.88027899,12,4.582764821,4,24.29668906,25.66766662,-0.011863696,119.8761543,0.865671642,0.211596859,0.213443198,0,1.158449693,1.010238803,0.000198367,0.001647974,0.002426184,0,0.000823987,9.16e-05,0,2.027643206,0.122156053,4.473428495,0.009460594,0.002731365,0,0.009460594,0.00280766,0.000198367,0.00240451,0.002425491,0,0.002896124,0.002525597,4.96e-07,0.003295949,0.002548257,0,0,0.002014191,0,0,0.002014191,0,0.002322815,0.000157218,0,0.001793771,0.000141354,9.91e-06,0.003936828,0.002624552,0,389,567,403,480,382,453,390.9100257,464.7660668,1.1510767,0.771955725,22.25511588,1,0.686067019,0.868751839,28.24806201,27.51363298,8.94427191,3.667724204,3.16227766,17.58993862,17.95662354,-0.52362823,75.01219331,0.962871287,0.159884034,0.10577554,0,0.526298929,0.37737087,0.000198367,0.003070878,0.002548257,0,0.0004654,6.1e-05,0,0.557753026,0.100236755,0.791783009,0.007248036,0.002792401,0,0.007248036,0.00280766,0.000198367,0.003997101,0.002644388,0,0.003629648,0.002602558,1.37e-06,0.003540093,0.002594034,0,0.002700847,0.002517739,0,0.002197299,0.002395666,0,0.000940598,7.09e-05,0,0.000827063,9.55e-05,1.64e-05,0.003982605,0.002670329,0,1.111080105,1159,"smallerCell","aCell","9_13smallerCell"
"545","9_11",110,1181,2419,490,466,431,425,457.2464014,444.0948349,2.231669164,0.88480378,38.777518,1,0.488218272,0.448095092,58.58553366,63.60031446,14.2126704,5.135235213,4.242640687,29.88,27.29873834,-1.085209403,181.9888527,0.838778409,0.098619058,0.304386969,0,0.843198291,1.640756847,0.000167849,0.000411994,0.002410925,0,0.000366217,7.63e-05,0,2.584595123,0.14208176,4.652862479,0.003067063,0.002716106,0,0.004135195,0.002792401,0.000167849,0.000764489,0.002359589,0,0.001273713,0.002478485,2.54e-07,0.000610361,0.00250248,0,4.58e-05,0.001968414,0,4.58e-05,0.001968414,0,0.000793132,0.000172395,0,0.001049091,0.000151758,6.52e-06,0.002258335,0.002578775,0,320,462,467,459,445,438,455.05,448.771875,1.108656711,0.710686913,20.18506018,1,0.692640693,0.901992465,24.25784016,23.60084744,8.246211251,3.432253416,3,16.26345597,17.06559505,0.869988977,66.76955262,0.96969697,0.081223774,0.08346685,0,0.283649958,0.274982834,0.000167849,0.002288853,0.002532998,0,0.000335698,6.1e-05,0,0.35276114,0.061234999,0.200124561,0.004028382,0.002777142,0,0.0040589,0.002777142,0.000167849,0.002538243,0.002608339,0,0.002675943,0.002594178,1.58e-06,0.002563516,0.002594034,0,0.001831083,0.002441444,0,0.001770047,0.002365148,0,0.000449844,8.95e-05,0,0.000536292,8.36e-05,1.62e-05,0.00296025,0.00265507,0,1.061129297,1133.7,"smallerCell","aCell","9_11smallerCell"
